text,target
cuando mi novia se pone celosa y le quiere dar en la madre a todas las chicas que conosco.,0
"lo que no entienden los ""putos"" futbolistas (del país que sea) es que el verdadero periodista no es porrista.",1
una vez una loca pisada me dio uf+blok y casi denuncia en el mp y con los derechos de los animales x subir una imágen de una rata sin hogar😂,0
bien hermano pudimos pasar un fin juntos pero prefieres a tus putos amigos espero y ellos siempre estén ahí contigo.,1
como dejar de valer tanta madre yahoo respuestas,0
pinche marica !! te he de ver en el whatsapp !! jajajaja,0
luego no estén preguntando porque putas vergas soy así,0
una cachetadilla es de morras le hubieras soltado un vergazo joto,1
esto hdp están pidiendo a gritos que los mande a la mierda y me busque otra chamba 😂🤣,1
ya me tienen hasta la madre con el gpi,0
lastima que sus frases de amor no concuerden con lo putas que son.,1
"quienes ""defienden"" a la morra que cree que decir verga está de la verga se la pasan intentando linchar a otras pero nadie los pela.twitter.",0
me caen mejor los gringos que los putos centroamerichangos. llámense como se llamen.,1
quiero meter mi verga dura entre esas tetas ese culo esa vagina y esa boquita hasta llenarte de leche,1
pinches putos! no quieren que entreguen los recursos para los damnificados! #sueltalalana @usuario,1
ya me vale madre el amor  a chingar asi es mi vida,0
@usuario sonó a mamá luchona haha,0
chaco no sabiendo perder desde siempre gordo maricón.,0
buenas noches !!! mi culo de putita  quiere... adivinen una #verga mmm,0
la nota del tinaco con agua loca me recuerda a la insultante sandía que hacían mis amiguitos y  llenaban de alcohol xd,0
hay pinche maricon si se metem con mis hijos se la veran conmigo,0
dejame ser tu black widow en este momento me vesti muy putita para ti mi vida vamos a cogernos rico 552 032 5150,0
panama e islandia van al mundial.. pizzi hijo de 3000 millones de camiones de putas,0
en la fiesta de santa teresa de calcuta el @usuario vuelve a difamar a la santa de los pobres. basura.,0
@usuario te apoyo los de facebook son putos… y los reporteadores son kollaids…,1
nórdico mi edredón? no que putas de esos no traía el abonero es hecho en méxico pero esta perrón!,0
vale verga siempre según solo voy por un gramo y termino hasta la verga. 👃,0
es cosa que te vale verga ya mejor te voy a partir la madre amigo.,1
alguien agendo a la industria... no es lo que necesitamos pero? no hay pero putos débiles ante el dinero y las de influencias. animales.,0
"@usuario generala chepita ""la luchona"" a las órdenes de la patria",0
así este pendejazo jijo de la chingada manipulador engañaidiotas de lópez obrador @usuario,1
la corrupción problema de percepción? o es ud. muy pendeja o muy corrupta. punto. @usuario @usuario,1
la noche es de los poetas  las putas y los que mueren de amor,0
otra que le encantan los pinches putos camarones. 🤦🏼‍♀️,1
me agarré puente desde el jueves pero ahorita estoy mamando con tareas  😥,0
@usuario es la figura gracias a él el real madrid está sacando un punto de loca. #championsxespn,0
@usuario pa su madre. en esta cola si me formo aunque no den nada jeje😆😆😆👅👅👅👅,0
#meestadoliendoelalma q me cambiarán de campaña osea de banca a putas aclaraciones!?,0
hay un lugar en oaxaca que se llama 'parque del amor' y representa totalmente mis relaciones.  está de la verga.,0
ando tragando camote y no se que pedo así que díganme ¿qué putas debe pasar para que quede fuera #argentina y podamos burlarnos?,0
el árbitro ni amarilla .y si se diga de los putos comentaristas ( no dicen nada incluyendo al joto de brisio),1
y a chingar a su madre eua ahora si salganse del tlcan o hagan lo que quieran putos.,1
les entregas todo y solo te usan... no valen verga.,0
@usuario ocultó las pruebas de abuso sexual contra los niños asesinados por su madre en magdalena contreras,0
"un amigo estuvo en coma 17 años y de las primeras cosas que me preguntó al regresar fue: ""¿qué putas madres le pasó a @usuario ?""",0
tengo 2 días conociendo a @usuario y ahorita tengo como 5hrs viendo sus putos videos. eres la verga es como ver una pinche serie. 🚙🤙🏾,0
@usuario mi amigo robot a todas les quiere dar y uno q otro joto esta pendejo y enfermo q diga no creo mi @boss_robot_ ? no lo creo,1
para ustedes mis bebés hermosos quiero sus mensajes en privado con su verga 😝😝😝😘😛😋😋😋😏😏😏😏,0
se quieren enamorar de un wey que conocieron y se ligaron cuando el tenia novia aparte de putas pendejas.,1
ahora piensan que soy mamá luchona jajajajaja,0
#masterchefmx se va hugo por estar pensando en la mamá luchona,1
@usuario @usuario me borras esa madre enseguida 🙂,0
@usuario jajajaja ya saben son bien putas zorras ofrecidas pero que no se pasen de verga con el abuelito lo quiere para sacarle billetes la  puta,1
extraño tanto a mi madre😞,0
#udíacomohoy el papa francisco canonizó a la madre teresa de calcuta,0
@usuario yo le hubiera soltado un vergazo en la cara para reventarle esos lentes al marica 😡,1
el coach se mamó ahora porque me vio cara de sueño 😥,0
yo no entiendo por ejemplo esos hijos que son de river y los padres de boca o al revésque tan hdp podes ser ? máximo traidor,1
estoy muy viejo como para estar de insistente con alguien. uno llega a una edad en la cual ya le vale madre.,0
y el pueblo cada día más jodido. #hdp #chingatumadreepn,1
te puedes ir mucho a la verga si solo vas a estar en las buenas,1
"pues es que sí se escribe así. yo lo escribo así. el ""bato"" es marica en cambio el ""vato"" es chido.",0
a paco fuentes ahora si muy putito y escudado como psaudoperiodista presentas una denuncia lo que te pasó fue por pendejo maricon!,1
me estaba contando que con tantito mandó a la chingada a la señora con quien vivía.,0
hoy la traje todo el día parada 😈😈😱 qué tal comenten es para una tarea 😂😂 @usuario,0
güeeey porque le das rt?! que no ves que está mal escrito puta madre!!,0
sabes que estás de la verga cuando consideras ir a todas tus clases en un día como un logro. 😐,0
me ves muy tranquila pero en mi mente pienso en todas las cosas que tengo que hacer nada más que me vale madre. 😰,0
@usuario chinga a tu madre,1
"pues sí se escuchan de la verga diciendo ""verga"". igual a mí me vale mucha verga pero ya cállense a la verga.",0
ésa tania tan inocente qué sebe😄😄 siempre me vuelve loca @usuario taniarin💏,0
lástima que en el tiroteo no mataron a los 2 ratas que agarraron... hdp.,1
vale madre con la pinche lluvia!,0
gracias al ayuntamiento por regresarnos 5 de los casi 50 lugares de estacionamiento que nos quitó por sus putos dinosaurios.,0
clima de la verga trafico de la chingada por todos lados gente caótica estos son los estragos de que @usuario no halla cogido  🌩,1
esta de su chingada madre el américa y aparté ese puto maricon del piojo que no ase otro cambió!!!😠😠😠,0
imaginen levantarse y que este guapo sea su novio?  esta de poca madre &lt;3,0
prócer el que mata santo el que no goza macho el que no siente marica el que llora discreto el que no se ríe decente el que no baila!,0
jajajaja jajajaja nombre que putas jamás pasará eso te lo aseguro bebé,0
pinche mamá luchona es muy castrosa #masterchefmx,1
está putita tenemos su pack completo 30 rt y la quemamos 💕💕💕😎,1
y mañana voy a estar mamando que por que me dormí tarde. #porqueeresasí,0
@usuario esos hdp no son de la misma especie! me niego!,1
le parece gracioso ir acosando a una mujer en la calle puto ruco de mierda 3 putas cuadras teniendo que soportar sus asquerosidades,0
prefiero mil veces que me den en toda la madre diciéndome la verdad a que me endulcen el oído con pinches mentiras,0
viernes xxx mándame fotos de tu verga! las más calientes les damos rt y más seguidores!,0
preguntas extrañas. la tía may parker se podría decir que es luchona?,0
qué putas con la maraaaaaaaaaaa... malditosdepravadoshijosdecienmilputas.,1
ya se está mamando itunes con sus putas actualizaciones diarias,0
porque putas cuadrado tiene que ser tan individualista 😾😾😾,0
putos de mierda el día que los agarren les den una madriza y no les de el perdón putos,1
tenia un tweet bien verga pero tengo memoria de dory y valio madre😥,0
ya deja de hacerte pendeja!! si bien que te quieres sentar en mi nariz de chile relleno.,1
ya a la chingada putos hondureños no van a durar ni dos putos partidos en el mundial van a ver #pedarumboarusia,1
chingas a tu puta y perra madre melitón pinche portero chiquitito malísimo.,1
si fueran 'artistas del maquillaje' andarían maquillando famosos no pinches gordas de bajo presupuesto putas ridiculas inventadas. 😂😂,1
me estoy cambiando en mi cuarto a riesgo de que los maistros de enseguida me vean las chichis porque no tengo putas cortinas.,0
hablar no sirve para ni madre,0
no hay mejor sensación que darte cuenta que algo te vale chingos de verga 😋,0
q rico tener sexo con el @usuario las mamadas el sexo todo tiene esa verga divina jajajj😝😝😝,0
@usuario que acabo de conocer a uno!! que está que se come solo el hdp 💕🔥,0
¿de qué color se tiene qué usar el calzón en año nuevo para dejar de ser tan pinche puta? 🤔🤔🤔🤔🤔,0
ah chido y todos como si nada puro activismo tuitero. verga que asco a donde llevaron a méxico en estos 5 años.,1
jajajaja te amo ally es que la loca de ivan nunca se controla ya sabes 🙄,0
tan solo 17 años tiene mi amiga y ya es todo una #putita 🔥😈💦 #putiadolescente #pack #hot #legalicenalasde17 #putiamiga,1
esta de la verga agarrar tu teléfono revisarlo y no ver tu ningún chat interesante 👎,0
buenos dias!! a todos!! menos a ti peña nieto. tu vas y chingas a tu reputa madre!!!!!!,1
¿estilo arreglado pero informal o estilo deportivo? — jajaja así no se puede por un me gusta ya estoy loca por el… <url>,0
desgraciada o afortunadamente te hacen más culera las personas que se quisieron pasar de verga,0
siempre que me gusta alguien: vive lejos no me quiere no supera a su ex tiene novia es maricon es un mamon.,0
me pueden chupar la verga la selección. pastore dybala di maría y todos los hijos de puta. son profesionales que onda. 1 gol solo pedimos!!!,1
siento que tienen algún poder sobre mi idkk estoy loca,0
su puta madre también estaba fuera de lugar :) #mexicandesmotherpalmundial,0
#meharíafeliztener una máquina del tiempo y así acortar los putos partidos de fútbol a la mitad... me caga.,0
dolores la luchona 🌚💪,0
jajajaja regia luchona y con bendición en una cita jajajajaja son invitados a comentar ya saben like a todos.,0
alv la neta si extraño sus putos mensajes pero alv no le voy a rogar,0
como me caga que @usuario tenga contrato con televisa 😡😡😡 y ahora por donde vergas lo voy a ver? pinche cable ya no tiene tdn. hdp.,1
su pinshe madre está cabrona la inundación me tocará dormir aquí en la gasolinera,0
pero qué belleza color de piel abdomen bonito deliciosa verga ¡wow! #asímeencantan,0
por qué verga mis tíos tienen que hacer tanto ruido en la mañana al irse a trabajar? 😭 como si fuera necesario alv :(,0
🏈 después de seis semanas lo único que puedo decir es: jhonny la #nfl está muy loca!!! 🏈,0
@usuario @usuario puta madre ni un escuincle de primaria que no estudio para el examen contesta así! viejo payaso!!,1
¿cuáles son los putos hater del canal de dalas?  ya se todos los putos basura de su canal@usuario  cabrón  besos😚🤫😚😚😚😚,1
por qué atacan a baekhyun? nada más les gusta estar mamando verga  o hacerle caso a lo que dicen los comentarios irrelevantes de knetizens,1
contra los putos suplentes de los suplentes de ecuador cualquiera.,1
como putas quieren que hagamos una paráfrasis de algo que no hemos vistoo!!,0
<url> están mame y mame contra los edomexicanos y ahí van pinches chilangos a pedir chichi. váyanse a mty igual de putos,1
@usuario otra mama luchona?😁,1
este jijo de su huila progenitora junto la gavilla de ladrones que lo rodean no tienen llenadera!!! al paso que... <url>,1
mira como ashley souza la inocente muchacha de la tienda saca la putita que lleva dentro en esta escena,1
dios dime que pedo con mi futuro por que ya no entendí ni madres 😔,0
detrás de cada niño pequeño que cree en sí mismo se encuentra una madre o una padre que creyeron primero.,0
si te tienes a ti mismo de fondo de pantalla eres lo que le sigue de joto,0
parce marica webon ver a este par es lo mejor.  @usuario  youtube ya te extrañaba y nosotr@usuario también,0
@usuario @usuario q hermosas nalgas tiene tu esposa amigo más en esa posición de ve deliciosa para llegar a mamarle la panocha y el culo antes de d,1
mi hermano me diji que estoy loca por. aminar por toda la casa h brincar y todo ahshgahajak😍😭😭😭😭😭😭,0
mi madre siempre consintiendome.❤,0
tigres??? que es eso??? con que putas se comen esa mierda???,0
extraño esa forma de loca tan tuya de hacerme enojar,0
algunas se definen como putas y liberales y otros las ven como saco de espermas. perspectiva.,1
está de la verga que tu cabeza sea tan pequeñita ¿qué vergas te hace creer que tienes la verdad absoluta?,0
jajaja creo que corren mas riesgo ustedes pues las putas empoderadas somos de armas tomar.,0
"soy partidario de buscar una mejor redacción con tal de usar el más hermoso y completo ""a la verga"".",0
ya si van a andar de cabron@usuario por whatsapp mínimo quiten la foto de perfil con su pareja. ¡tengan tantitita madre!,0
hitler mandó a hacer dos productos muy sofisticados: uno de alta costura y otro de alta escritura. @usuario,0
para cuándo putas piensan acabar de arreglar la carretera irapuato-salamanca 😡😡😡😡,0
ni con la barbacoa se me bajo la peda puto berdura y sus putos shots de jagger.  😭,0
"mi primer tatuaje en la zona donde se concentra el sistema nervioso.  ""bien loca que estás"" dijo mi madre.",0
@usuario regresale algo de lo que nos robaste que se te afloje el corazón cínico corrupto impune ladrón rata lameculos mierda,1
a mí equipo de costos les ha valido verga la exposición,0
@usuario @usuario así de intrascendente eres pendeja. ve a meterte condones en la nariz pinche perra..,1
padre e hijo incestando y el hermano de su mama tambien le da verga.,0
si mi mami ya me compra los cigarros los demás se pueden ir a la verga si fumo o no 💜,0
luego y luego a mamar!! no tienes otra cosa que hacer,1
y así de loca es la idea de tenerte y no tenerte 🤷🏻‍♀️,0
a los rojos y a los azules les van a mentar la madre hasta para llevar #masterchefmx,0
no se uds. más que perder el invicto lo que me molesta fuertemente son las putas cornetitas del público hondureño. #hondurasvsmexico,0
en esta imagen podemos apreciar la cantidad de hectáreas de verga que me vale que juegue mi selección nacional hoy:,0
nos habéis hecho mucho daño a los putos solterones  muchas gracias,1
ya se convirtió la k  en virgen maria ahora si ya esta mas loca,0
@usuario a chingao que a poco no lo es??? es toda una diva puchona y luchona,1
"amar la frase ""que chingue a su madre el américa""",0
#noesposibleque yo vuleva a caer dos veces  naaa ni q tuvieras tanta suerte!,0
semáforo rojo hdp 😡,0
gallardo ¿qué putas madres haces jugando fútbol? no estás ni para utilero.,0
llevo 3 putos días sin dormir no he tenido tiempo ni para masturbarme y ahora resulta que hasta 6 diferentes jales cargo. chale...,0
tu papá paga el internet para que veas porno no para que andes de marica esperando un mensaje que no llegará eres una vergüenza.,0
ha ha!!! karmaaaaaaaaaaa!!! #noerapenal putos viva méxico 🇲🇽,0
no. el cabo es bien marica huye a todo conflicto es un pacifista.,1
me estoy volviendo loca de no poder hablar contigo ni saber de ti 😔,0
quién me limpia la verga? ya la traigo bien olorosa y llena de queso. #esmegma #smegma,0
#losricossepierdende que su hijas sean reinas del mercado y #putas de #televisa #nomaspri,1
argentina y chile? esos valen verga estados unidos y panamá van a pelear el pase directo al mundial,1
no dejar que nadie cague tu día que chinguen su madre. 💆,1
y tener que aguantar a esos putos otro año ahora sí me cagan!!,1
"claro ""sus"" mujeres son santas las otras son putas",1
y ya que quedó eliminado holanda algunos idiotas recordándoles su mamada de no era penal los odio putos.,1
jajajaja creo que me estoy volviendo mas loca de lo normal 🙃.,0
si te digo cuánto te quise no me lo creías hijo de tu puta madre.,1
jajaja... por putos creídos especialmente el marrano de vidal,1
imaginen un mundo en el que no pudiéramos mandar a la verga a nadie. está de la verga eso.,0
no es dificil es imposible no ponerse como.100 mil putas con el sistema de mi casa de estudioso y sus tramites donde solo tabas son,0
no es insulto eso es lo que es serrano una enano esperpento y marica porque no enfrenta,1
yo me pongo bien loca y salgo como pedo. ni siquiera pienso es el puto instinto.  no…,0
@usuario mira vos caricatura de hitler. porque mejor no renuncias pedazo de mierd@ ya sintierona furia de algunos quiere sentir a todo el país hdp?,1
el mundial de qatar me lo cuentan edson jonathan erick gutierrez chuky jimenez tecatito erick aguirre verga campeones del puto mundo!!!!!,0
pues vamos averhasta cuándo se le pasa su berrinche 😒🙂y en ese momento le diré hasta que sales de tu escondite mariquita 😂🙊 ops,1
no mames cuantos putos candidatos abra para el 2018? xd ya hay un chingo de independientes,1
a quien se lo esta llevando la chingada la uni? sip a todos menos a mi putas,1
@usuario bueno ya dense en su madre,0
acá estamos pendejo a nosotros no se nos va el internet joto 😎✌,0
pero quería andar de loca ahora ya no sé que hacer. 🙄🤦🏻‍♀️,0
cada vez que me preguntan a donde quiero viajar a mediano plazo me vuelvo loca me emociono me ahhhhhhhhhhh,0
se me hace una falta de respeto que no tengan la cordialidad de irse a chingar a su madre sin que uno se los pida.,0
¿30 días de bloqueo en facebook solo por un insulto? no seas joto mark zuckerberg.,1
jajajaja cada día las putas tienen nuevas tacticas,0
youtube haciendo idioteces en todos los putos países pensé que era problema solo de españa o de méxico.,0
puta madre yo estaba esperando el 16 de septiembre y resulta que es sábado 😤,0
estoy hasta la madre que ya se acabe la semana por favor 🙏🏻,0
como que kim kardashian ahora sí ya se mamó con sus procedimientos plásticos.,0
esta asquerosa resta del peje no necesita firmas. es puto,1
en hora pico @usuario @usuario ; tengan madre !!!,0
@usuario mamá luchona que defiende a su bendición  pfffff,0
verga nunca sabremos cuál v word. ¿vagina? ¿vulva? ¿vladimir-putin? ¿vacío-existencial? 🤔,0
"#porsinoloviste niñas se toman fotos ""como putas"" dice juez de menores español",0
a mira me juntaste a todos para rayarle sus perras madre tenkiu solo falta y…,0
ese miñero hasta que usas zapatos saludos puñal buen programa😎,0
"carajo quien es ""eso"" que narra con voz de joto las peleas de #bellatorxfox @usuario @usuario mandenlo a cubrir miss trannys.",0
#usosparaelcadaverdemara bandera feminista martir de septiembre de 2017. heroina de las putas.,1
¿por qué siempre me tienen que tratar como su pendeja? 🤔,0
"se cae yuriko a todos les vale madre se cae fernanda y todos los putos urgidos corren a ayudarle ¬¬"" #laislareality",1
eso ya tiene meses. y al final me mando a la verch. xd,0
confieso que últimamente me vale verga todo.😔 #nochedeconfesiones,0
pero si ya lo tenemoses un puto maricon el pendejo que nos gobierna!!!!!!,1
una tristeza sería no ver jugar a messi su 4to mundial los demás putos me valen 3 toneladas de verga celebraría que no fueran messi no 😪,1
y otra lesión de jair pereira jajajaja pinche madre.,0
mi amiga me dice: -en mi casa no nos juntamos.!! mi casa siempre esta llena de putos y gatos. cruel verdad perra,0
#madre #motherfilm fue presentada en #venecia74. darren aronofsky se inspiró en buñuel cc @usuario,0
que verga con la epidemia de mamás menopausicas. 💆🏽‍♂️,1
aqui planeando como dejar de valer madre.,0
me cagan las putas preferencias que hay antes de mi siempre toda la vida que soy? un cero a la izquiera o que?  #muyemperrada. 😡,0
tan perdida como alicia tan loca como el sombrerero.,0
y tú no lo haces? nadie se la anda viendo porque eso es de putos... yo... en la regadera y cuando me cambio pues si lo hago,0
si las putas fueran ladrillos mi instituto seria un gran castillo:),1
11:11  dejar de valer verga en todo 😐😂 (¿todavía se hace esto ? :v ),0
en las palabras de @usuario acabo de terminar todas mis series.. que putas hago ahora?😂,0
y su generación dorada que putas #chile? pero hacer mierda carros y tatuarse como mareros si son buenos!,0
chingo mi madre. ¿si era muy necesario enfermarme justo ahora?😒,0
ustedes se sienten muy pinches machos pero nunca han comido un taco de araña de maíz !  putos.  (están bien ricos como los chapulines ) <url>,1
jajajajajajaja ñop sigue siendo la estúpida de mi vecina gritando como loca 😪,1
cuál v word? vagina? verga? valeverga? viscoso pero sabroso?,0
@usuario @usuario si no puedes con los q están aquí q madre esperan los paisanos q lleguen de aquel lado??,0
@usuario son los primeros que las piden hdp jajaja,0
putos todos en aeropuerto internacional de la ciudad de méxico,1
mamando verga de este papi hetero delicioso #mamada #travesti #crossdresser,0
@usuario bien molera la mamá luchona la bendición hecha de varios chiles.,0
when te la esta mamando y te la raspa con los dientes,0
cínicos sin ética ni madre son un partido dé lamehuevos al servicio del pri,1
no mamen ya ni para putear me alcanza el tiempo vale verga.,0
que putas mierdas pasaba por mi mente cuando dije: si es buena idea comprarme una laptop con pentium !?!?! me encabrona lo lenta que es !!!,0
puta sos putas hija de puta hija de un millón de putas,1
perdón si te contestó rápido yo si quiero hablar contigo hdp,1
prestamela para montarla tambien mientras te mama la verga,0
me tocó ver el trailer de pacific rim en español y lo primero que se escucha es a “mario estoy en todos putos lados castañeda”. 😑,0
¿te gusto? dile la verdad al mundo maldito marica. come pene cada vez que respires.,1
@usuario mejor reconoce tus nexos corruptos con odebrecht @usuario para robar la presidencia hdp,1
media hora para vencer a las putas ranas boxeadoras 😓,0
@usuario te tendriamos que colgar en la plaza traidor hdp vendiste a nuestra raza por un sucio puesto lacra lo siento vas  atener que pagar traidor,1
y si en tus putos 16años de vida no as sido que se hace?,0
soy de esas mujeres que te mira a los ojos mientras te relame la verga bebé. 😈,0
@usuario @usuario que diga lo que piensa con señales de humo. putos comunistas con iphone. repite conmigo: no usaré twitter bajo los efectos de las,1
tierra de la llorona pero luchona #istmo  #oaxacanosnecesita,0
¿por qué será que tienes todo lo que a mí me gusta? sobre todo esa verga que te cargas.,0
jajajaja eso. en el mismo puto sistema de hace cien putos años.,0
ni madre puto!!! la mujer de cadera grande es lo mas chabocho!!! aunque parezca lagartija en piedra grande!!,1
"dar ""mute"" es de putos den ""unfollow"" o mejor aún ""block"". pinches pocos huevos.",1
pinche cuenta culera yo ya lo bloquie a la verga amigo.,0
fumo fumo y no me arrebatome dijeron que ya tienes otro gato yo no quiero putas pa pasar el rato,0
@usuario hijo de tu pinche madre!! 😠 te amo bb😝😍. jajajajajajajajaja 😂😂,0
@usuario si sus padres se fueron es por que el gobierno les metia la verga que regresen y les seguiran metiendo la verga y a sus hijos de sus hijos,1
que bonito es que eliminen a los putos @usuario a la jodidaaaaaaa!! ahora diosito por favor que mis @usuario ganen hoy y alarguen la serie.,1
"lo peor son esos hdp que te dicen ""exageran un buen"" la violencia contra las mujeres no existe... ¡macho!",1
porque putas nunca puedes hacer lo que dices que harás,0
por qué putas cambias tu foto del #whatsapp a cada rato? en una de esas te voy a mandar porno y no va a ser mi culpa,0
quién putas te dijo que eras una pinche estrella no mames. eres una pendeja güanga y urgida nada más. aparte estás asquerosa. 😂,1
"personas fáciles conocen a un wey y celebran su aniversario (obvio un año después)  ""putos"" coger el mismo día aplica como algo formal? 😂😂😂",0
¿notas la diferencia @usuario así se le dedica un tweet al supremo. 😇🤗 ponte verga chavo.,1
que te puedo decir los putos me critican los heterosexuales me burlan los transexuales sabes cual es la única diferencia yo sigo de píe sin burlar,1
"me cagan la pinche gente pendeja que no sabe utilizar un carril de aceleración.!! -.-""",1
ke verga ahora las salchichas tienen protección uta no les baya a dar sida,0
paren de mamar pendejos . no es saludable pero no son bacinicas.😠,1
@usuario @usuario jaja camote es tu dulce andas busxado camote otro joto jaja pedazo de aborto y joto para acabarla jaja,1
soy a toda madre y además estoy culo si no quieres conmigo es porque eres un reverendo pendejo cegaton,1
¿es en serio que hay una canción en bachata que trata de una mamá luchona? (así dice textual) 🤦‍♂,0
muchas felicidades mi reyna que la pases bien en tu día de las putas,1
agarrados de la mano y ocupando el ancho de la acera. ¡quítense a la verga a chingar a sus putas madres!,1
@usuario a mi me valen verga todos los politicos son unos culeros todos pero me cae d extraño q tu no hables mal del culero @usuario  será x💰?,1
por las noches te pones bien cachonda hija de tu puta madre,1
ya me tienen hasta la madre con las rolas de doña luchona de los 90's...,0
ya estoy valiendo verga en el tráfico #lavidaesinjustacuando,0
¿soy la única loca que con las canciones de michael jackson baila como loca? xd tipo así (pero peor 😂):,0
a chingar a sus perras putas madres así sin escalas @usuario @usuario  a chingar a sus p u t a s m a d r e s,1
ah jijuetumaldesidicima jijuelaverga madre que le remil parió mosquitos hijos de la verga salvajes putos,0
bueno ya acabó la fecha fifa y ya toca ver perder a las chivitas otra vez. ni pedo fue una buena semana sin llorar a la verga.,0
"un día va a llegar a mi vida alguien que me quiera aunque sea de la verga y no sólo porque ""estoy bonita"".",0
que bellas y ricas se ven para para ponerlas a mamar mi verga mamá e hija y juntas la chupen,1
mi mamá me acaba de mandar la verga y me lo merezco💔,0
un día de estos mi madre me va a venir enhierbando  🤦🏻‍♀️,0
pechito pancita y verga peluda  que mas se puede pedir,0
"le dio las nalgas tambien al ""acosador""... pinchi presidentito que nos resulto este peñejo...!!!",1
no puedo creer que este en la semana del prope y ya me hayan dejado como 20 tareas una maqueta y taaaanta madre. no me quiero imaginar.🙅🏻🙄,0
jajaja alm llevas 3 putos días. tal vez deberías intentar no sé ir a pagar a un pinche at&amp;t.,0
@usuario @usuario @usuario jaja entonces huachiculero es tu padre? ah mira cada raza de animales que salen ... deja de mamar chamaco pendejo!,1
y ahora falta que su popularidad en el extranjero también haya sido compranda. estoy hasta la madre!! 😤 #엑스포츠_전원기자_사과해,0
tengo unos putos nervios de no haber pasado el examen de termo😢,0
y luego dice que jémez es un vulgar y no tiene educación. se pasa de verga éste abuelo 👇🏻🙄,0
¿dónde vergas están aquellos putos millennials que se rifaron por méxico ante la desgracia? ¡puro trabajo manual económicamente no aportan!,1
#felizmiercoles menos a ese puto que me estalkea diario desdé sus múltiples cuentas falsas...vas y chingas a tu madre putito.,0
que rica puta con ganas de meterle la verga por todos sus oyos,1
putas gasolineras están todas pendejas por esta zona 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0
"#noesbroma estudiantes celebran un cumpleaños con un tinaco de 500 litros de ""agua loca"" y la fiesta terminó mal…",0
la neta el coral blanco y el hola pinche putita cachonda han sido lo mejor que le ha pasado a méxico en este 2017.,0
me ves tranquilo y todo pero neta tengo un chingo de cosas que hacer nada más que me vale madre,0
si ya despertaste a alguien llamándole por teléfono tres putas veces no dices “te dejo dormir bye” porque ya lo pinches despertaste 🤦🏻‍♀️,0
mira morra no te miento la madre nomás porque me caes bien,0
"infantino se ve que si quiere a me$$i en el mundial dos putos robos enormes. qué lástima que ""el m…",0
ke marica se dejo ver el compa al salir corriendo era mejor quedarse y arreglar el asunto,0
que curioso yo intento escribir molotov y me corrige a putos ... intento escribir julio arellano y escribe lame botas de ocesa,1
#nonovan jajajaja chinguen a su madre putos gringos,1
aunque me cagues 🌑.... brilla pero.. algún día construiré mi súper misil para mandarte a la merga  #namaste #mamaste 🤔🤛🏻,1
@usuario verstappen es un cabron hdp,1
a las que más les aplauden en la ceremonia de entrega de cartas de pasantes son las mas putas.,1
pinshe profe se mamo con el examen  todavía que llega 20 min tarde,1
@usuario ratas oportunistas hdp!!,1
de nada putos nosotros si vamos al mundial @usuario,1
te voy a matar pinche maricon asqueroso @usuario mejor ni pises el aeropuerto.,1
alguien que me diga que putas significa aoc please 😓,0
#compartimoslaemoción saludos desde mazatlan fierro a la verga compa,0
le llama ud debate serio el de una loca deslenguada gritando  a todo el mundo corrupto como una verdulera seamos s…,0
me cago en la madre tuve que hacer mi examen de economía en 15 minutos por levantarme tarde.,0
"agustin lara: ""vende caro tu amor aventurera"" bad bunny: ""todas las putas quieren kush kush kush""",0
guarda silencio payaso y ve a depilarte las cejas. no olvides tus cremas viriles para tu cutis. ¡maricón!,1
necesito un novio para que me ponga un alto e esta vida loca.,0
lo bueno que van vs australia y no vs los cojos de nueva zelanda putos simios de cagada.,1
también me molesta mucho que a la primera yo estoy para todos y cuando los necesito les vale madre,0
hijos de su bastarda madre no me toquen a lozano malditas basuras!!!!,1
@usuario @usuario el video es tomado en la calle principal: santa madre de dios y abarca el tramo señalado,0
ahí les hablan a los putos que basan su vida en whatsapp 😂😂😂,0
me gustas un chingooo!! jejeje linda noche hermosa sigue asi de bella de loca y de fabulosa siempre besos bonita,0
este partido en realidad vale pa pura verga las dos selecciones iban a clasificar. panamá está mandando a eua al repechaje amigos.,0
mejor me quedo con mi traineer jajaja vale verga. jamás pensé en pasar en esta situación. me quiero matar.,0
cuando eres papá mamá luchona y marco fabian a la vez.,0
yo quiero esas nalgas deliciosas chocar entré mi verga,0
si tu quieres que nos demos en la madre pues ven🖕🏿,1
jjjajja este hijueputa no tiene ni madre sudor le llama a el bono que recibia descaradamente 😰😰😰😰😰,1
me estaba valiendo madre el mundo hasta que llegaste tú.,0
"que espanto con el joto ese que generaliza a los heterosexuales por imbeciles como el es que odian a la ""comunidad"" 🙄",1
"de la boca de una princesa nunca saldrá la palabra ""verga"" porque ellas la prefieren dentro... jajajaja",1
#demicuentacorre que chingue a su madre el américa el pri el pan prd televisa  tvazteca juntos chinguenla mil veces putos,1
@usuario como para quitarte todo eso y darte una buena cogida darte unas buenas metidas de mi verga en tu puchita tan rica y dejarte bien mojadita!,1
te voy a mamar tu panocha que haré que te vengas varias veces,1
verga? vagina? vidente? vicepresidente? viernes? vulcanismo? verdad? velociraptor?,0
me tienen hasta la madre todos neta,0
